Id,SalePrice
1461,118875.83192234187
1462,167966.44440857027
1463,185630.38624537401
1464,194732.48306074258
1465,188307.32540616143
1466,171445.4097547154
1467,178046.01056042025
1468,170970.63922948894
1469,184212.96559517516
1470,124565.24244568989
1471,204312.23891857412
1472,88664.1686683397
1473,101377.9854199024
1474,149189.77449396375
1475,137041.32404625724
1476,373200.9123262828
1477,266176.484247715
1478,287222.44110242435
1479,247617.47705522378
1480,508295.1627799813
1481,345293.6830359834
1482,201003.8079460744
1483,165328.2641237523
1484,167351.37613672877
1485,182158.03600596817
1486,192601.9960846776
1487,339368.5530687934
1488,227532.99472396693
1489,188424.9204314996
1490,221090.73342569507
1491,194147.61126363164
1492,91857.9871097961
1493,178386.08409755712
1494,285369.62245898665
1495,286120.3968454816
1496,216474.2221081669
1497,182879.4650858699
1498,160084.6697999098
1499,158545.25658768057
1500,156979.89390956276
1501,169626.83429508834
1502,155017.69378451063
1503,306787.29754703824
1504,247746.12870613753
1505,226734.38876040687
1506,169320.04881763767
1507,224343.0586809098
1508,196807.86346855175
1509,163087.89587145686
1510,147549.14452984114
1511,140374.4128200656
1512,151575.4740867277
1513,146562.18262742655
1514,171152.50279544134
1515,175573.60671655566
1516,157404.00191931185
1517,150600.30033564937
1518,124331.6486082219
1519,219922.54092117035
1520,137803.3684233871
1521,141055.28077139077
1522,161530.21587658502
1523,114028.11865494058
1524,124907.01175845228
1525,124196.4132242218
1526,115740.590273041
1527,108381.04476749872
1528,138037.07986986008
1529,151785.95664764367
1530,178499.0752233411
1531,105993.82627706788
1532,106583.31205392514
1533,137696.8891227527
1534,116582.71579958011
1535,161832.3749270623
1536,121083.6748267476
1537,52304.14867523103
1538,142837.4633502772
1539,158502.61652414515
1540,97337.32784815926
1541,140728.59997211455
1542,148161.6296408489
1543,215063.55302091516
1544,73381.47667074102
1545,110407.80080583668
1546,116898.5424462023
1547,127425.89044215532
1548,124726.39042941808
1549,119484.25094118323
1550,135356.0748101564
1551,115106.33381419124
1552,134270.72315920555
1553,141436.93809743455
1554,113188.93337241375
1555,169359.23495173035
1556,90281.29510390588
1557,121269.34271182115
1558,98069.93255518838
1559,95325.72650108629
1560,137440.074526492
1561,141749.41574066642
1562,128569.14586714863
1563,121417.84647212859
1564,152668.53752503372
1565,142091.35361218252
1566,223438.57198649744
1567,80601.36038883559
1568,227350.45823244515
1569,155234.45631748773
1570,139650.9278070703
1571,119816.0377149695
1572,140224.50255359878
1573,246132.94355344615
1574,100360.75317044635
1575,212878.35914075896
1576,219302.64850122333
1577,184530.1538204609
1578,141260.3567452258
1579,130855.60423896297
1580,189093.75506586375
1581,137371.04704012294
1582,125885.30574005959
1583,338634.83527974476
1584,235268.68420704996
1585,143240.85876741557
1586,61377.701690623064
1587,109268.33732398214
1588,150777.24018476167
1589,92566.08767732368
1590,134820.30650733574
1591,99148.39955947053
1592,122191.65089831676
1593,110521.07055391581
1594,130572.99868963969
1595,116658.41356849937
1596,251485.1030384748
1597,179406.7394751086
1598,178326.57724600314
1599,174317.2946692866
1600,154691.4008551631
1601,71168.67540780356
1602,110102.59735625514
1603,91266.67433156395
1604,274493.44414313335
1605,240140.56507199668
1606,173236.3083364588
1607,145397.17571353557
1608,214864.8120536791
1609,183549.83097185614
1610,156778.92008384413
1611,137977.9789881114
1612,166075.39138567995
1613,162235.83372062867
1614,123960.54344151108
1615,84102.91695841575
1616,74758.53624270439
1617,96084.22947472379
1618,127157.45153449957
1619,139070.0613554819
1620,154871.67974271954
1621,133478.7328265536
1622,145034.68521209795
1623,276202.99216178636
1624,210513.81462969555
1625,117061.36870716551
1626,167962.17132467582
1627,192038.9876413304
1628,275008.45225420775
1629,181197.20167495392
1630,382799.9064707115
1631,222184.4902382109
1632,253058.89985407674
1633,175720.83536879206
1634,183613.58327644994
1635,176873.6470146583
1636,155345.79234825552
1637,185504.97163146635
1638,191957.42225124477
1639,175180.0822402256
1640,263648.5089832809
1641,185059.51582920883
1642,225881.80855994692
1643,221757.22594992231
1644,242610.40841488764
1645,195479.25394653413
1646,159479.81202000508
1647,164947.6804133988
1648,132837.22841234176
1649,139440.94183210027
1650,116953.75626796592
1651,124522.83081225443
1652,91751.30395310989
1653,96644.36007041046
1654,152165.0957498358
1655,146283.97245859515
1656,149420.1556474248
1657,154699.21040220454
1658,150899.38898070253
1659,142042.41166125936
1660,139006.98818972957
1661,480111.88915744727
1662,416724.9405690821
1663,401716.62396640255
1664,477607.8898613288
1665,307810.82338846393
1666,313751.8329592763
1667,425145.1667925372
1668,328691.8897821785
1669,287973.6215904103
1670,344411.49053006334
1671,273335.4794403414
1672,509231.1008132927
1673,274791.1917749047
1674,254367.03602073438
1675,199093.85304619535
1676,191127.08675797452
1677,229165.6720500275
1678,489817.9787009988
1679,419073.01897457463
1680,363959.7198205499
1681,234020.51128679156
1682,301677.51167450653
1683,198045.72180291847
1684,169308.32334074262
1685,171223.7488194944
1686,164972.44503272613
1687,170134.75862699098
1688,187972.46772022365
1689,189650.83880739077
1690,193008.17810890832
1691,190542.61631737673
1692,254326.16524311615
1693,174234.37270496474
1694,189282.98480691554
1695,170230.41567780366
1696,289000.18228392996
1697,174230.7585031974
1698,370255.7867196572
1699,352651.6216674162
1700,248463.94475904756
1701,256396.19017384222
1702,243158.18889049246
1703,258899.13461122056
1704,274390.62440095673
1705,230998.88303792512
1706,428380.2905257877
1707,221696.28557218783
1708,222951.68874232
1709,262090.3874054385
1710,210419.05795777176
1711,245333.74477936397
1712,250852.93275543448
1713,281264.94009221595
1714,230740.4693546724
1715,199487.05385021257
1716,174704.7663397567
1717,175555.9316285477
1718,144662.64033843912
1719,197508.5965579258
1720,237266.61391379221
1721,159171.3890193711
1722,138606.63776343854
1723,156750.6328056357
1724,214129.75948293734
1725,241831.99599153924
1726,186513.06263802532
1727,159519.95378704436
1728,193403.07777439198
1729,164512.92318232649
1730,146558.1635547787
1731,123641.44253868677
1732,133560.98035635106
1733,113879.34319883655
1734,119529.44971404238
1735,132090.1773081925
1736,123441.09005711816
1737,313249.31156569347
1738,216192.55018363692
1739,261359.50730667353
1740,190030.7992033161
1741,187547.67344026171
1742,170739.03197791427
1743,174778.00794363674
1744,286941.6469330829
1745,232458.6306979613
1746,197220.4109554239
1747,211304.49876286124
1748,232177.72613315497
1749,158343.75435375574
1750,132497.1854404232
1751,233486.16748391956
1752,121797.30259793722
1753,142875.20988905546
1754,193186.7980415158
1755,176649.04893539674
1756,131551.5793214473
1757,120940.46341030617
1758,149497.61861218853
1759,158532.45902528634
1760,162235.70547089924
1761,139882.40731870438
1762,167279.00580365406
1763,175807.0231467286
1764,118225.5298497749
1765,167103.40270945724
1766,179875.91074882136
1767,222445.37296293612
1768,140064.73449687642
1769,183172.7200794078
1770,142645.47227711216
1771,128605.89020346105
1772,136749.8933777157
1773,131928.3582131888
1774,119725.17496455598
1775,142205.5524597745
1776,122501.33778775854
1777,113297.96895387652
1778,136561.79899228146
1779,109443.47060469148
1780,181526.01417228207
1781,132293.61797356585
1782,75780.29114985417
1783,139014.17360135386
1784,118337.09089999778
1785,122948.70755469859
1786,136732.8141736459
1787,154434.2573816989
1788,53233.66004260197
1789,95475.70802175404
1790,73699.96167193809
1791,164491.67387244396
1792,154904.8663206093
1793,137646.7438197756
1794,145034.44994276468
1795,145805.98981338725
1796,109236.58557006976
1797,103804.72901755956
1798,131958.78215357478
1799,115823.2038642418
1800,129975.79111157959
1801,133350.5361414181
1802,120505.29303435732
1803,148169.89100025097
1804,146587.59531364116
1805,137619.64262436941
1806,122000.35791908251
1807,127064.13881553945
1808,107215.53470543014
1809,113406.82317546285
1810,135783.39280395786
1811,115785.13674266609
1812,106210.8604399361
1813,122945.27333187903
1814,95987.28499745653
1815,50559.78748279706
1816,99037.47606936502
1817,120474.29129664201
1818,130151.25805215354
1819,118263.27600520308
1820,66899.60797429258
1821,116444.92860791186
1822,154099.1476490932
1823,48190.94926018368
1824,128721.69617208774
1825,134196.32857684096
1826,104503.40495103314
1827,96737.64836599512
1828,133751.14287972817
1829,121146.40019334879
1830,137477.59547993419
1831,140919.00452110628
1832,98457.48599986041
1833,135810.63096706627
1834,113619.6483771761
1835,153501.9090489599
1836,134242.4915925653
1837,90009.35120961594
1838,125617.94491918341
1839,89565.85638404242
1840,144614.47985338556
1841,157955.8773645533
1842,81670.06090879628
1843,134439.7829727378
1844,128313.42016355833
1845,130461.25981519844
1846,154937.1458447806
1847,160157.0595928992
1848,50905.59673980015
1849,108654.7485090021
1850,113155.65003755146
1851,146157.7647818779
1852,122309.10917245114
1853,127855.28081396924
1854,175223.15240777988
1855,143994.34920262836
1856,222258.30423866876
1857,138832.94662938447
1858,137566.65418266767
1859,119582.11869705825
1860,150270.55260002613
1861,117942.85477124492
1862,327532.57193517365
1863,313458.66862451984
1864,313458.66862451984
1865,316455.8261124467
1866,316121.6851405431
1867,235644.4863980921
1868,317545.15786077146
1869,216646.49299938555
1870,224653.94271936233
1871,223396.213454949
1872,167282.36061076197
1873,265751.40428112674
1874,141650.82679778765
1875,209612.6495701799
1876,191633.362212025
1877,213744.93562765184
1878,201192.02546011837
1879,129730.8630716095
1880,137039.21821390296
1881,236284.0106206565
1882,256514.10004305586
1883,193890.30820035163
1884,205093.39412037222
1885,245069.38220764222
1886,296346.8962850059
1887,215380.20602699096
1888,270187.2774717506
1889,160642.4013183486
1890,123214.90654468472
1891,142931.28754803454
1892,104609.43663381011
1893,124282.43696922895
1894,121638.33186538084
1895,130188.48585642985
1896,121587.04961279068
1897,104302.45050506807
1898,100088.49097646264
1899,142714.5387987519
1900,168471.07336261123
1901,166505.94949676187
1902,143354.64889825642
1903,233161.78668054056
1904,152660.77989776386
1905,197069.5090837513
1906,194342.43680271055
1907,187097.83323794336
1908,107363.46995102563
1909,137123.75216403865
1910,116246.8316522497
1911,204081.11780835543
1912,312540.9285153206
1913,143140.39110176745
1914,76798.13942012112
1915,317220.6359235031
1916,54812.45282597308
1917,250182.45280511203
1918,148379.24867458217
1919,167592.8871532595
1920,135622.07855487685
1921,400918.97915904643
1922,328442.13302994677
1923,218722.41537001033
1924,226049.8986977796
1925,195748.44965498144
1926,361435.22989958146
1927,134527.16903117858
1928,165849.42224197407
1929,131795.0921725916
1930,127134.89161103737
1931,137027.77307924084
1932,138709.69309009146
1933,169383.3231484003
1934,187022.9438177583
1935,180134.27836767654
1936,187351.6315031463
1937,185413.42307275228
1938,167600.2739813293
1939,252441.183428745
1940,184160.50176022627
1941,174746.7584129964
1942,192584.0348231266
1943,206644.890353757
1944,336886.7962615696
1945,365127.9679490089
1946,137678.32854748762
1947,322513.64491103974
1948,164114.91777121834
1949,256893.64865617323
1950,183491.87331903013
1951,249424.2271463103
1952,237526.65530386585
1953,180830.63678965013
1954,185849.75636978762
1955,132542.1129597169
1956,254370.48619791362
1957,152836.9101797182
1958,314373.35722045234
1959,134897.25169421587
1960,119777.16713444186
1961,122568.16793424338
1962,96065.18605034625
1963,100542.53207604754
1964,114392.32501155682
1965,152000.22169475234
1966,149059.44516763254
1967,311444.02228728216
1968,440033.92501959496
1969,393399.3191172275
1970,454588.972234793
1971,505875.6736647756
1972,368362.1132018573
1973,259225.49758976168
1974,313988.3554632905
1975,495799.5766513599
1976,264340.21147459646
1977,370036.0122328872
1978,369081.91693697666
1979,301629.975584356
1980,191807.35345837794
1981,341295.5793889322
1982,238773.0369909285
1983,195201.38588840156
1984,165804.58332435036
1985,210540.47659755257
1986,182296.5113897691
1987,166970.63592970627
1988,177243.70430646418
1989,195568.24310785832
1990,207274.72356723223
1991,244346.3579725666
1992,210877.85379864377
1993,168263.62076746314
1994,236295.2887686408
1995,179669.0461997636
1996,257984.72577892436
1997,284298.8733801358
1998,332373.6763865653
1999,284418.00619253435
2000,324822.4823847626
2001,271478.4992589171
2002,255070.3893169672
2003,260633.21557332843
2004,277367.7065011401
2005,228127.41977052513
2006,226528.7154720271
2007,229965.9397140657
2008,215432.68558749877
2009,196081.7523560208
2010,190931.56657848752
2011,149870.88871839136
2012,175154.26872628898
2013,177193.55006519172
2014,185365.4507475242
2015,210797.4433488584
2016,192075.98848422332
2017,195154.9751050866
2018,120712.51898704458
2019,129190.23319416682
2020,109345.28790652868
2021,107871.56395608511
2022,183922.08118309316
2023,144877.000383689
2024,232976.93843513165
2025,388882.8352359464
2026,175372.59072771782
2027,155270.2625693633
2028,143161.0656407569
2029,175102.04038789085
2030,266260.1061944557
2031,208049.66392960653
2032,227356.42168277176
2033,253050.90652922832
2034,169240.1147088597
2035,218470.39774436082
2036,171640.59836993096
2037,172256.48868641094
2038,287562.7869819244
2039,226149.60614587346
2040,330725.8447203313
2041,279113.3699774814
2042,208232.94662443423
2043,174053.33872213264
2044,161252.1632273502
2045,223138.3959445213
2046,139273.30306195427
2047,142926.56558089898
2048,140380.65879280752
2049,129965.39975934706
2050,179089.37418885162
2051,95778.08707202689
2052,125943.24733758929
2053,146676.3040629986
2054,90741.9157018184
2055,146013.91924393887
2056,138063.480908833
2057,118018.43176605442
2058,221752.07790868232
2059,121380.30146330263
2060,169381.8126144971
2061,176419.75394094305
2062,132881.7239362634
2063,117036.73695658841
2064,142284.2839118274
2065,115110.0653965491
2066,156700.76697204608
2067,110673.57321184783
2068,130919.20612638669
2069,90602.51788212135
2070,111669.49180545153
2071,89291.55054114401
2072,138106.34085459035
2073,135210.01513584712
2074,202358.39118385274
2075,144910.82079283395
2076,107162.60164012153
2077,142799.8997451105
2078,128595.83555604778
2079,145854.23846880358
2080,120401.85819932731
2081,132397.03858452413
2082,112841.20346682587
2083,140271.93806481734
2084,109646.10699103508
2085,122887.80178015333
2086,103049.56749754479
2087,131903.1194486674
2088,88700.373129865
2089,84264.91086610648
2090,119157.57606159894
2091,125332.21764363495
2092,135613.1900014211
2093,125758.88951832517
2094,130414.37952611981
2095,148925.04771566624
2096,79516.91869778663
2097,93951.22003299251
2098,141894.82572123766
2099,53029.39765522276
2100,88444.18278639598
2101,131498.72847381645
2102,124916.24063390595
2103,107147.20381898417
2104,130140.20544404213
2105,120258.06045148583
2106,57179.34561816258
2107,246468.89982654885
2108,116713.67743134957
2109,111961.80727463603
2110,136551.10151634307
2111,141610.0633534569
2112,142952.96862773993
2113,131357.5724900822
2114,108367.621528641
2115,166841.24941522235
2116,113375.98539118501
2117,144662.70052396267
2118,117834.63391744801
2119,110274.08617134717
2120,110477.70808836447
2121,92612.74796415937
2122,118568.56572173342
2123,79020.85426783311
2124,155985.06229295948
2125,125372.9469208402
2126,151641.36531184474
2127,138048.13519080493
2128,119723.23304959417
2129,91750.5201488958
2130,123288.10633503046
