Id,SalePrice
1461,126845.45
1462,171089.0
1463,181767.23
1464,195289.55
1465,188184.25
1466,171297.48
1467,179935.92
1468,167903.73
1469,189754.47
1470,127788.03
1471,203280.38
1472,91120.07
1473,99699.72
1474,146541.7
1475,129271.67
1476,405136.25
1477,262495.75
1478,273157.06
1479,267076.1
1480,477159.16
1481,350000.16
1482,210381.44
1483,167015.0
1484,163778.55
1485,180313.67
1486,190714.36
1487,332288.7
1488,229127.81
1489,206153.78
1490,223672.0
1491,190072.86
1492,95535.73
1493,193513.45
1494,287178.62
1495,278912.47
1496,235923.44
1497,178218.05
1498,161219.08
1499,157458.33
1500,152287.89
1501,170379.23
1502,155849.19
1503,317373.1
1504,246795.9
1505,224717.72
1506,181345.28
1507,224843.36
1508,191818.27
1509,159144.02
1510,146963.8
1511,144488.16
1512,162558.4
1513,147721.19
1514,175178.48
1515,177606.9
1516,164086.22
1517,161833.88
1518,131912.88
1519,210028.62
1520,136950.06
1521,135191.61
1522,166592.64
1523,115703.79
1524,123987.23
1525,128056.305
1526,110900.03
1527,111420.98
1528,137137.33
1529,151547.55
1530,178262.4
1531,101700.836
1532,98411.69
1533,140174.47
1534,118391.836
1535,167408.22
1536,117746.08
1537,57177.16
1538,144707.98
1539,178603.1
1540,89308.234
1541,136592.28
1542,148211.97
1543,215374.81
1544,78196.43
1545,112371.555
1546,126696.4
1547,136961.81
1548,131467.78
1549,118371.74
1550,136818.08
1551,117945.68
1552,150079.8
1553,147103.47
1554,116159.74
1555,168230.23
1556,75176.25
1557,123210.1
1558,99141.93
1559,71221.61
1560,142368.05
1561,143226.55
1562,129692.875
1563,121610.555
1564,152923.88
1565,137845.27
1566,235026.5
1567,83579.01
1568,227362.94
1569,145231.81
1570,144375.34
1571,115858.266
1572,144011.62
1573,241652.03
1574,101448.2
1575,206570.81
1576,223059.8
1577,196000.22
1578,140863.81
1579,136323.67
1580,193023.9
1581,150225.58
1582,129904.29
1583,334295.9
1584,227451.64
1585,143027.8
1586,66530.984
1587,98832.1
1588,149125.19
1589,89731.26
1590,135043.67
1591,99703.91
1592,118150.57
1593,125517.805
1594,127007.79
1595,103547.31
1596,259631.12
1597,185162.88
1598,204344.38
1599,157306.44
1600,157922.72
1601,70948.2
1602,111474.125
1603,82718.164
1604,267806.8
1605,240349.56
1606,177829.78
1607,147428.44
1608,212797.0
1609,189688.61
1610,148383.11
1611,132743.02
1612,161024.25
1613,159349.5
1614,121091.86
1615,86693.92
1616,72693.76
1617,94311.83
1618,125836.03
1619,139553.42
1620,154989.38
1621,139716.58
1622,142303.84
1623,279415.16
1624,222029.8
1625,122044.734
1626,166871.7
1627,193749.66
1628,277040.62
1629,173161.22
1630,392250.8
1631,230355.0
1632,258376.84
1633,170425.23
1634,184470.89
1635,176073.23
1636,144347.81
1637,183617.89
1638,186285.98
1639,176327.31
1640,264992.62
1641,175203.39
1642,226294.75
1643,226079.28
1644,237383.19
1645,181841.1
1646,160524.25
1647,161560.02
1648,124908.92
1649,139780.14
1650,120078.95
1651,120119.04
1652,93504.29
1653,100771.87
1654,141690.94
1655,140135.58
1656,147932.38
1657,150425.56
1658,146879.02
1659,135073.17
1660,145257.44
1661,464861.0
1662,440860.53
1663,404884.0
1664,463434.8
1665,297951.72
1666,317304.1
1667,438218.88
1668,334551.4
1669,284328.12
1670,352812.88
1671,268761.9
1672,480691.53
1673,281947.62
1674,240660.12
1675,203062.39
1676,194787.7
1677,227486.8
1678,441114.94
1679,415515.78
1680,360744.47
1681,238774.31
1682,296549.66
1683,183110.23
1684,172447.47
1685,168327.31
1686,166366.25
1687,171944.47
1688,187213.52
1689,186762.55
1690,189822.89
1691,178043.1
1692,251098.95
1693,169472.55
1694,190426.84
1695,168118.28
1696,285321.2
1697,172325.0
1698,350979.22
1699,332377.44
1700,254575.19
1701,266301.12
1702,260655.0
1703,275409.5
1704,280098.94
1705,231377.02
1706,440084.2
1707,224701.02
1708,220333.27
1709,271668.97
1710,220440.05
1711,256143.02
1712,287561.75
1713,281937.97
1714,241324.8
1715,196932.75
1716,191089.58
1717,180607.11
1718,137454.47
1719,203489.3
1720,227269.94
1721,173379.34
1722,132612.03
1723,159803.45
1724,211406.17
1725,253768.47
1726,182353.58
1727,155871.19
1728,178996.98
1729,162891.75
1730,148234.6
1731,115259.85
1732,132251.08
1733,115967.375
1734,122487.12
1735,130527.32
1736,115221.49
1737,294369.56
1738,224213.83
1739,278985.12
1740,218507.08
1741,207037.05
1742,167393.38
1743,174398.39
1744,295165.94
1745,231840.44
1746,181593.45
1747,207651.22
1748,216521.11
1749,153160.89
1750,130869.1
1751,236586.52
1752,122867.586
1753,137861.19
1754,191707.1
1755,170979.72
1756,134986.25
1757,119132.33
1758,144516.0
1759,160694.27
1760,169440.56
1761,137924.3
1762,172414.9
1763,175736.2
1764,115781.164
1765,162598.56
1766,180127.88
1767,218409.39
1768,142314.56
1769,183868.28
1770,147407.1
1771,123651.516
1772,140712.23
