Id,SalePrice
1461,116728.71192252007
1462,117600.28884927725
1463,181093.40482613846
1464,197019.93578390998
1465,197411.1154322853
1466,169941.02012715078
1467,181377.1680749258
1468,164695.88194786813
1469,188319.71273548144
1470,118650.8731649557
1471,185395.3088708897
1472,98497.43513644129
1473,96210.87473307234
1474,134745.78841291802
1475,106458.62617288574
1476,362813.7322989235
1477,252250.85430464556
1478,289966.86823046446
1479,288587.2271438227
1480,535758.0343853947
1481,343594.24422437424
1482,209809.68719397215
1483,179527.75887643045
1484,167122.7307479831
1485,184974.6831947142
1486,194323.64800672128
1487,326779.8621807701
1488,242909.48213999454
1489,191927.9440480176
1490,237042.9504349247
1491,197528.24162103442
1492,91179.515171445
1493,188005.58261438183
1494,291091.3395559948
1495,280512.88742209016
1496,231825.16166799486
1497,180367.9610993164
1498,176763.3240466832
1499,158492.59837617172
1500,154642.89488802236
1501,184097.8463050635
1502,150117.7510583999
1503,290082.55609480635
1504,240500.45649111932
1505,226390.58059974673
1506,191262.68661622156
1507,257995.11717974106
1508,201894.6186283647
1509,162119.3440385904
1510,145432.4484387142
1511,156861.2363903075
1512,175498.557026116
1513,141837.12504002918
1514,157178.4770036282
1515,197322.40339660374
1516,147989.69461272462
1517,169336.94793915254
1518,131467.007520693
1519,220168.10932036242
1520,129681.95577992899
1521,133006.5743641989
1522,170082.7794450137
1523,111704.874581749
1524,123520.3085023198
1525,123512.16335164862
1526,110047.11594512922
1527,104239.10220039215
1528,142209.75768539502
1529,152637.0361064729
1530,190908.50958302038
1531,104338.46132787413
1532,94979.91669755353
1533,150520.73619441752
1534,128395.04164376137
1535,149375.90655169432
1536,111310.51706571577
1537,55711.38707429254
1538,146046.9312221961
1539,177666.15623524057
1540,82720.20451923218
1541,128946.83373927124
1542,141129.34235155294
1543,186733.32382649093
1544,90202.63252658116
1545,115365.20823830768
1546,132271.1498152944
1547,130979.28720589705
1548,135559.54066979582
1549,118098.77648489525
1550,134162.87874404804
1551,109519.1489131445
1552,132826.31181638988
1553,132276.30568048728
1554,123242.79347089177
1555,167237.76679852488
1556,90009.01748740156
1557,103170.3204335646
1558,106607.60023428706
1559,64328.73468875213
1560,133072.64275435015
1561,108298.44794360297
1562,130675.56141148026
1563,117531.5607054381
1564,153629.96005414941
1565,137666.74336689722
1566,237489.810792653
1567,79655.34447639759
1568,244375.3606053891
1569,126867.30503304803
1570,134418.47725086942
1571,113121.95237524885
1572,140907.91954135746
1573,239075.3512736823
1574,114745.22726494621
1575,227375.6174099461
1576,250471.79588580984
1577,178953.70443048488
1578,138158.04699145563
1579,136382.92459132435
1580,197766.66362349433
1581,158211.43816083518
1582,125113.11665882055
1583,308086.4402006185
1584,222582.36576159557
1585,139460.15431647535
1586,71450.88546499024
1587,103863.30527267342
1588,158678.20578569904
1589,95581.76419671898
1590,135959.38734920215
1591,90421.18908879448
1592,115294.23582454107
1593,125437.98968610789
1594,110445.52890363705
1595,103439.7479141887
1596,229353.64128825645
1597,201826.97160394903
1598,220857.6744211447
1599,164606.4915215939
1600,153309.1287883727
1601,73737.1334419314
1602,112533.9907874945
1603,69603.6238420657
1604,255033.2740744312
1605,241608.174726633
1606,178090.85551111022
1607,182003.6150073467
1608,209495.5389265989
1609,188751.97002380624
1610,155849.4048045807
1611,134226.83437753352
1612,168606.076586308
1613,166817.5095950534
1614,120006.28389988012
1615,89849.33523817536
1616,80604.31486789243
1617,98799.44702473427
1618,129937.03643481972
1619,141997.11202838618
1620,160871.6265788268
1621,139613.35101924144
1622,143603.10533177946
1623,265938.9718378191
1624,218967.11483331825
1625,116940.12664576924
1626,171067.84969379014
1627,194327.80349360927
1628,284550.17663039704
1629,175170.59908190626
1630,376728.7205916592
1631,220582.20867487654
1632,244608.73474517756
1633,172490.34587254125
1634,186108.34745707468
1635,172187.4923080297
1636,152083.74503519002
1637,201440.07587716245
1638,178400.44302953366
1639,189382.29347221524
1640,261082.22125821694
1641,180381.0616950526
1642,227118.563159211
1643,220096.11226278852
1644,226911.46926254037
1645,217725.66267334364
1646,162235.42235138195
1647,157417.09210884816
1648,124252.2884200844
1649,139830.48748337536
1650,111459.46508403977
1651,120500.93878178262
1652,100393.02416290523
1653,102361.16586562588
1654,139678.05804613605
1655,125386.34474188037
1656,133017.58458776234
1657,145394.59052536346
1658,143537.32391069984
1659,122476.34914216063
1660,149686.46499107406
1661,470719.4021567907
1662,402471.9735399102
1663,361299.9553007858
1664,532001.3643700215
1665,291806.31562998454
1666,331228.4767457777
1667,406049.71719798737
1668,317028.9684505218
1669,281213.9921545936
1670,332707.70567306766
1671,288623.40230447554
1672,464830.46306077624
1673,296932.608173346
1674,241518.9789551198
1675,201811.15719537894
1676,185658.46478225457
1677,221308.27605485893
1678,485041.32970047864
1679,399103.25942111405
1680,323214.0756707398
1681,240343.99286617033
1682,332315.7392920633
1683,194484.59379709483
1684,176634.94406344194
1685,170418.41493418522
1686,167814.18872702462
1687,168802.3844167452
1688,190695.51172927557
1689,190324.51217779165
1690,198168.1625632073
1691,185731.93905069356
1692,252421.26698494406
1693,167874.62928083996
1694,183166.40831953834
1695,168008.77154661634
1696,275087.5533994148
1697,171458.6562409994
1698,348789.51711085974
1699,320037.39767359383
1700,254765.5572304609
1701,264332.73275572254
1702,238781.1068434057
1703,245369.44317267046
1704,278954.0367004864
1705,229286.84441152363
1706,466406.83812623285
1707,208613.26929986363
1708,203033.71740581281
1709,251124.43278435606
1710,215249.07967593515
1711,255228.6656064081
1712,269657.15126921015
1713,275558.3925907189
1714,217504.12731937633
1715,200981.69992359332
1716,189052.60490934143
1717,171161.6725590495
1718,136206.493519312
1719,215678.80252209923
1720,230709.99279925413
1721,161521.42980246778
1722,122308.45574293939
1723,154694.0001033692
1724,209789.57894445816
1725,237495.0470315861
1726,180932.53982671027
1727,155902.2023687181
1728,169746.9839287806
1729,165708.77430989413
1730,154503.1216117554
1731,121100.2204491249
1732,132565.39437996811
1733,111279.1842957792
1734,121919.31186845696
1735,123743.29893678882
1736,115069.2703229039
1737,312458.27164490236
1738,245928.8365166139
1739,266743.0604985411
1740,222779.52179503063
1741,188798.58022377815
1742,176448.74382231486
1743,179991.2164497122
1744,309786.4195453671
1745,222733.16644405352
1746,168475.20970859408
1747,204129.0698482149
1748,224619.8292252871
1749,143039.70351503202
1750,123381.30170264693
1751,246430.96963893782
1752,119475.89506344729
1753,146024.73241390198
1754,192463.54215250156
1755,167193.6126448441
1756,136606.64298299042
1757,123091.23294271226
1758,138931.6219764181
1759,150539.8864621809
1760,160670.06309164924
1761,133832.00716203658
1762,177415.81142856315
1763,187490.80220646487
1764,112003.05050689075
1765,158144.0282088945
1766,193080.32412119955
1767,237460.46570309543
1768,141625.53524578727
1769,170929.5282155082
1770,155627.56253502893
1771,120900.0946297538
1772,130634.09563762975
1773,127848.51560629727
1774,152435.14030804858
1775,144109.0975151474
1776,123026.73389621587
1777,111927.06033928579
1778,143134.51368933136
1779,116906.6611937896
1780,170273.5448059193
1781,127118.80646945702
1782,91078.94000448621
1783,142528.9082508388
1784,110485.94491177569
1785,120960.24632908024
1786,132099.68874858742
1787,154920.69747230178
1788,65668.36488819488
1789,97626.77634166674
1790,81784.91373197976
1791,188442.68421025126
1792,159839.35189595708
1793,125821.3859992926
1794,155177.5556319275
1795,131769.89289961985
1796,109860.37659702267
1797,103083.00309689651
1798,126659.18277272843
1799,110525.46698104584
1800,130233.9216464907
1801,127841.78595297785
1802,122819.06228328162
1803,148952.19069859534
1804,135859.69704869212
1805,137175.60908602134
1806,131416.9540951969
1807,131836.08571117005
1808,111815.60022300296
1809,115245.46451021172
1810,132914.9225429048
1811,86945.98842177937
1812,94476.20397247726
1813,118694.12648009366
1814,102303.84632345628
1815,63452.2348616144
1816,109548.36434166144
1817,101737.85892698726
1818,141130.59796166944
1819,125476.57659943876
1820,61306.88832059143
1821,109870.49808705531
1822,153954.3763612469
1823,47032.38040982247
1824,127431.02549473589
1825,133534.1190816367
1826,110244.977704529
1827,103330.69669983351
1828,132009.1283776808
1829,118116.01833066596
1830,144694.7668346071
1831,138841.0485499816
1832,78645.74334350972
1833,139465.19110881953
1834,120545.73294245328
1835,117435.19393382639
1836,122946.49437455794
1837,81098.1167348008
1838,128717.25533711728
1839,108180.0760111447
1840,123095.7588936234
1841,134731.28637280007
1842,90960.92843125372
1843,126558.82181785209
1844,136499.54251862445
1845,133888.91377129193
1846,155244.96376777647
1847,166160.18520386433
1848,57227.678611467156
1849,105760.3286340022
1850,115284.91537052102
1851,150424.46751099272
1852,119926.46033954732
1853,124121.65151728311
1854,166362.80210863502
1855,141937.1711836618
1856,226756.8912138091
1857,133905.574284581
1858,127135.46256162573
1859,109992.79902146466
1860,134281.79182379748
1861,109507.48771975689
1862,313881.41946032713
1863,299522.46589693363
1864,299587.3105365881
1865,316179.521442194
1866,311931.5821315651
1867,219138.19350596273
1868,292252.3374633056
1869,199026.10602212837
1870,217661.66838406978
1871,244024.09162379356
1872,172850.7683439262
1873,249527.51264916724
1874,151733.77100772163
1875,202697.808357511
1876,202868.52860289442
1877,212357.38115340055
1878,198705.39417581243
1879,131068.38416905003
1880,131409.45402172208
1881,239708.04754267092
1882,245404.4901610086
1883,185772.49966764945
1884,203052.07277243954
1885,237582.1572877235
1886,290156.4551829457
1887,212984.1512452724
1888,270149.2823617802
1889,173879.3543327921
1890,114273.05667399826
1891,130186.18322083695
1892,96499.3710340642
1893,125204.73000824773
1894,122324.29538654453
1895,124840.72470957931
1896,123261.24864106193
1897,115685.09530885176
1898,121336.57945646535
1899,167754.5307551004
1900,159261.30071812705
1901,169355.57629084875
1902,156606.391676582
1903,228053.08549636422
1904,144228.124136037
1905,204812.7217185203
1906,151184.6923976805
