Id,SalePrice
1461,121620.21978378957
1462,168983.11473330588
1463,182751.94154057914
1464,195966.0133249982
1465,175315.22050392712
1466,168219.708900887
1467,182400.82838185923
1468,165988.5318859066
1469,186701.10823792536
1470,126587.49928770354
1471,206389.6763604974
1472,93733.47913170636
1473,101761.28153850604
1474,145723.7501897043
1475,122558.00492851605
1476,413090.8616975787
1477,261481.79884324048
1478,283087.4892757735
1479,269758.2940143502
1480,482253.2034445026
1481,351458.8604394286
1482,215679.33467700452
1483,165419.56526736854
1484,163128.75021859157
1485,183699.6822677156
1486,190246.84787568726
1487,315900.902800326
1488,224450.6414598904
1489,200679.8386809122
1490,213717.01640631593
1491,188890.27906593494
1492,91368.13278850314
1493,189173.34858128382
1494,293414.9907385268
1495,288673.0775021494
1496,242684.46324614933
1497,177192.10160079587
1498,165487.84834222653
1499,157983.63008273143
1500,155386.3580463727
1501,173647.18408969848
1502,166192.96403032678
1503,311487.59923234757
1504,243918.9351226511
1505,228686.60075658062
1506,168914.66589313233
1507,228712.65327554138
1508,198935.59932775845
1509,159643.2750144716
1510,144393.6271043255
1511,142259.9599851928
1512,165031.24241632593
1513,148677.0583542678
1514,164404.74485225376
1515,160439.87521601818
1516,153127.72404256405
1517,163975.93874720286
1518,120778.41869009004
1519,215536.93911908026
1520,134924.1683160431
1521,136256.92750677947
1522,165384.74885033432
1523,114463.53195471934
1524,126564.42739937997
1525,128987.13264498085
1526,110996.12449230178
1527,109783.64772264671
1528,138541.16305795792
1529,155358.6166504897
1530,183816.4416034683
1531,98851.44836912112
1532,106294.17436392556
1533,133982.54561191655
1534,114126.64417638496
1535,169841.06581225488
1536,112443.15497414174
1537,61710.39061580483
1538,138289.80538325512
1539,175995.44593848023
1540,91466.24342838483
1541,137070.8229306598
1542,149874.59189415092
1543,226813.26079795795
1544,80246.8891747243
1545,109449.66382181358
1546,115037.45640142348
1547,134015.90364290331
1548,129278.60800914983
1549,118725.81868862083
1550,131637.59134061506
1551,116363.5573623623
1552,145128.775778183
1553,142395.19433703893
1554,108523.65308357596
1555,164994.02611876916
1556,75550.44117064054
1557,110720.62669804774
1558,92280.87999116484
1559,91333.99805221919
1560,133031.01237552866
1561,134916.38576103238
1562,125924.28956994168
1563,125498.98701429297
1564,152007.8476241946
1565,143806.80011927345
1566,229440.62943266195
1567,74554.65579015874
1568,224259.49585437108
1569,152130.0036456391
1570,137677.02144466364
1571,118074.97072418463
1572,144650.0698561895
1573,257530.23004931872
1574,100742.91756514722
1575,222422.48449847114
1576,215949.48912047208
1577,200159.5816856953
1578,138979.69803572918
1579,134203.9720007249
1580,187639.2832416079
1581,147861.8630534404
1582,129634.67783806437
1583,334122.1782318954
1584,225681.27541472993
1585,145586.76939845935
1586,73436.2686643007
1587,108950.67409844944
1588,155259.7358360062
1589,87140.01899254712
1590,132401.91288598694
1591,99270.809545253
1592,121920.7662798895
1593,117537.9154166248
1594,132878.822698834
1595,102882.17475075558
1596,272664.0933599985
1597,198692.51181611343
1598,189144.9147330135
1599,168073.6505515182
1600,163687.90945275128
1601,76810.42257885351
1602,108034.25036266862
1603,91641.40242029341
1604,277315.4889160577
1605,236774.73618888148
1606,174743.08098707392
1607,145477.30587230038
1608,209895.0673177824
1609,196634.80937814855
1610,153046.2273144331
1611,134691.82335502678
1612,155745.71715663353
1613,153440.25464640438
1614,129106.11190506206
1615,93338.53225699879
1616,73576.22663845832
1617,98797.73669440162
1618,127289.50423176488
1619,140945.0872076662
1620,150804.42844795453
1621,138882.89138454854
1622,142263.99815474276
1623,272031.43326589896
1624,215529.77972047412
1625,119264.3574879758
1626,161827.68754551854
1627,192902.6132189241
1628,269390.2437675906
1629,173901.69964558247
1630,351864.3728813844
1631,217715.90156853345
1632,243548.35624423178
1633,175669.59369862397
1634,188315.5626834848
1635,176129.84553461027
1636,149618.18553846603
1637,197719.0377154727
1638,195126.27119095565
1639,182597.33207262694
1640,260374.7166911344
1641,183494.9854457098
1642,226364.64694000626
1643,222708.83463821202
1644,237781.16207572544
1645,185519.7689318694
1646,161301.20775624042
1647,165957.6179899564
1648,129234.67696823644
1649,139486.25125308312
1650,115062.5967637642
1651,119161.31723063698
1652,95612.6591496876
1653,103990.54438954624
1654,145496.78004198687
1655,148651.095066965
1656,146015.58252904328
1657,152498.04831765918
1658,145250.01790259982
1659,137513.399748453
1660,148078.17705946026
1661,464261.9749618174
1662,427920.6305700988
1663,388348.8136998003
1664,424887.02731923223
1665,308506.5096217685
1666,301402.1463809778
1667,437729.5756518643
1668,344546.4120192587
1669,273952.8108633448
1670,354172.69148083817
1671,275138.97508374916
1672,469253.32438462187
1673,280880.4784932425
1674,242044.17005102607
1675,196622.12597967096
1676,192109.92627385037
1677,230745.52817767626
1678,448963.3137247147
1679,421042.2990803722
1680,370694.5257844709
1681,235990.8415092633
1682,299552.0443649943
1683,186074.5655334406
1684,173745.22051108914
1685,169717.85781896822
1686,165198.8835743807
1687,175422.80783226478
1688,184936.91068828205
1689,185334.46996634098
1690,191212.20788463362
1691,182255.46185755995
1692,248343.7777733659
1693,172269.01317316093
1694,185625.44796413026
1695,173868.0819974263
1696,278628.99067818595
1697,181519.4800951597
1698,354966.16347683675
1699,334886.66794629116
1700,253292.33490560844
1701,272758.09715686034
1702,252730.48853684647
1703,261609.07671249832
1704,269521.1975017848
1705,229691.60517432497
1706,413307.83523319097
1707,223476.0564915686
1708,222166.16076044127
1709,268679.9069751782
1710,220427.84873218823
1711,239326.9745209185
1712,288098.956355962
1713,277863.9059065141
1714,241931.0146701116
1715,198341.57053147585
1716,182403.80526965964
1717,172589.34878848336
1718,137061.06790266404
1719,201041.85218498608
1720,241561.32079910696
1721,166619.2832022435
1722,132797.00278040193
1723,158817.89661046845
1724,219530.38268503695
1725,248059.97028239898
1726,190066.49470389215
1727,151854.5572277949
1728,184977.33329161926
1729,163388.03087038707
1730,148283.96617669845
1731,118214.62071730045
1732,132734.1579711651
1733,112619.88227490931
1734,124383.71976104252
1735,130854.36261706811
1736,115678.99035744646
1737,313712.6797564765
1738,218253.62758944507
1739,267077.5350300223
1740,206720.1302881167
1741,202197.57695733977
1742,170551.19418185586
1743,172207.5726488582
1744,291356.3395285684
1745,224860.254381975
1746,171639.1779551377
1747,211054.64323626817
1748,219679.3556033473
1749,150259.69812886292
1750,124729.14553978905
1751,248164.87710040397
1752,125301.2834130661
1753,139567.56064272323
1754,191829.06777804493
1755,176335.09418766512
1756,137672.5909011992
1757,125739.2182673548
1758,145288.97575199066
1759,161444.6282005204
1760,178253.94299496946
1761,133313.10328264872
1762,165194.70141824902
1763,171237.80076754655
1764,116289.87585746711
1765,155608.48694876712
1766,175891.718478595
1767,229734.4985868036
1768,143820.24272402897
1769,182031.7784052556
1770,150206.12439391168
1771,127152.90990232654
1772,134848.24078125748
1773,131144.02103912484
1774,127886.34677988864
1775,141513.90939928024
1776,124270.05293479143
1777,118372.6154621837
1778,131804.1768799886
1779,114803.06842610394
1780,166453.99379626196
1781,132073.73059992702
1782,86456.38769468735
1783,146890.20818110532
1784,111566.6952928006
1785,121162.2330467471
1786,132725.63253872923
1787,158709.52098071828
1788,59508.965802193234
1789,83260.78396850415
1790,88738.54913219661
1791,156260.84979974397
1792,157033.39260186683
1793,136377.70686442335
1794,146416.40154115664
1795,136412.80006020126
1796,117547.55873680962
1797,103033.21429346215
1798,129571.23407516458
1799,113402.9544808708
1800,131892.85346567843
1801,128836.91048156406
1802,127832.03281689301
1803,144878.6385984243
1804,148704.58915496292
1805,139144.2635342361
1806,119836.4935728963
1807,140841.62668180745
1808,105241.55271984596
1809,114210.40482444673
1810,140948.20301810247
1811,104199.98404081893
1812,102287.15098757509
1813,120491.9571079421
1814,98339.22797899166
1815,55700.32369101138
1816,93446.59303191109
1817,104391.27757697192
1818,126885.0375198928
1819,113340.22748056837
1820,58891.20746379167
1821,104025.61026065609
1822,155894.64552458873
1823,50890.22277715969
1824,133730.16208947264
1825,134174.20826209892
1826,101672.20382044736
1827,108185.60887924618
1828,141038.06670460993
1829,116371.19818147463
1830,139923.49381720807
1831,150388.2664987859
1832,93907.08627607828
1833,127043.5072019078
1834,116280.78704410233
1835,147742.4125114391
1836,121461.19924745375
1837,86299.15741871948
1838,125046.0134934865
1839,87411.3875409225
1840,135346.75749851862
1841,141987.3932864385
1842,73134.2271296216
1843,133127.27111966058
1844,135031.53404854203
1845,144635.64342234118
1846,153803.2631090889
1847,154457.62747313827
1848,55500.42840194318
1849,113923.17641656921
1850,118724.27977990199
1851,144549.03157479456
1852,127016.03990730365
1853,127158.3675555748
1854,174777.82654413217
1855,146805.35343835468
1856,217702.963337254
1857,148884.24670791594
1858,137005.4378840019
1859,119940.76620482819
1860,153736.35785201416
1861,119940.76620482819
1862,286897.41377603495
1863,274887.50184820924
1864,274887.50184820924
1865,340879.48827946576
1866,351427.39776632236
1867,236517.5784071321
1868,301525.4863721253
1869,207604.8958716746
1870,225707.91294210294
1871,228392.8762831958
1872,167192.60901480517
1873,240882.5166629785
1874,147365.16580976773
